UNITID,OPEID,INSTNM,CITY,Year,UGDS,MAIN,NUMBRANCH,HIGHDEG,REGION,LOCALE,LOCALE2,CCSIZSET,PCTPELL,AVGFACSAL,PFTFAC,PRGMOFR,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF,ADMCON7,MDCOST_ALL,MDEARN_ALL,UGDS_WOMEN,UGDS_MEN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,MD_EARN_WNE_P10,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,OPENADMP
196413,00288200,Syracuse University,Syracuse,1996,11305,1,1,4,2,NA,NA,NA,NA,6288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5312,0.4688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197036,00289300,United States Military Academy,West  Point,1996,3999,1,1,3,0,NA,NA,NA,NA,5873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197869,00290600,Appalachian State University,Boone,1996,10823,1,1,4,5,NA,NA,NA,NA,5324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5208,0.4792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198385,00291800,Davidson College,Davidson,1996,1600,1,1,3,5,NA,NA,NA,NA,6157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4856,0.5144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198419,00292000,Duke University,Durham,1996,6208,1,1,4,5,NA,NA,NA,NA,6828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4858,0.5142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198464,00292300,East Carolina University,Greenville,1996,14361,1,1,4,5,NA,NA,NA,NA,5188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5779,0.4221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199120,00297400,University of North Carolina at Chapel Hill,Chapel Hill,1996,14858,1,1,4,5,NA,NA,NA,NA,7520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6026,0.3974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199193,00297200,North Carolina State University at Raleigh,Raleigh,1996,19026,1,1,4,5,NA,NA,NA,NA,6566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199847,00297800,Wake Forest University,Winston-Salem,1996,3730,1,1,4,5,NA,NA,NA,NA,6642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4957,0.5043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200800,00312300,University of Akron Main Campus,Akron,1996,16820,1,2,4,3,NA,NA,NA,NA,5768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5356,0.4644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
201441,00301800,Bowling Green State University-Main Campus,Bowling Green,1996,14435,1,2,4,3,NA,NA,NA,NA,5706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5711,0.4289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201885,00312500,University of Cincinnati-Main Campus,Cincinnati,1996,19898,1,3,4,3,NA,NA,NA,NA,6541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4683,0.5317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202480,00312700,University of Dayton,Dayton,1996,6507,1,1,4,3,NA,NA,NA,NA,5892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5041,0.4959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203517,00305100,Kent State University at Kent,Kent,1996,15982,1,8,4,3,NA,NA,NA,NA,5977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5814,0.4186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204024,00307700,Miami University-Oxford,Oxford,1996,14398,1,3,4,3,NA,NA,NA,NA,5912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5482,0.4518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204796,00309000,Ohio State University-Main Campus,Columbus,1996,35314,1,6,4,3,NA,NA,NA,NA,6942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4742,0.5258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204857,00310000,Ohio University-Main Campus,Athens,1996,16334,1,6,4,3,NA,NA,NA,NA,6237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5406,0.4594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206084,00313100,University of Toledo,Toledo,1996,17482,1,1,4,3,NA,NA,NA,NA,6069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5322,0.4678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
206622,00314400,Xavier University,Cincinnati,1996,3866,1,1,4,3,NA,NA,NA,NA,5321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5885,0.4115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207388,00317000,Oklahoma State University-Main Campus,Stillwater,1996,14588,1,1,4,6,NA,NA,NA,NA,5856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4613,0.5387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207500,00318400,University of Oklahoma-Norman Campus,Norman,1996,15664,1,1,4,6,NA,NA,NA,NA,5671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4535,0.5465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207971,00318500,University of Tulsa,Tulsa,1996,2896,1,1,4,6,NA,NA,NA,NA,5603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5249,0.4751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209542,00321000,Oregon State University,Corvallis,1996,10985,1,1,4,8,NA,NA,NA,NA,5361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209551,00322300,University of Oregon,Eugene,1996,13690,1,1,4,8,NA,NA,NA,NA,5236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5251,0.4749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211291,00323800,Bucknell University,Lewisburg,1996,3346,1,1,4,2,NA,NA,NA,NA,6503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4979,0.5021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211440,00324200,Carnegie Mellon University,Pittsburgh,1996,4814,1,1,4,2,NA,NA,NA,NA,8452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3209,0.6791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212106,00325800,Duquesne University,Pittsburgh,1996,5507,1,1,4,2,NA,NA,NA,NA,5675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5655,0.4345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213385,00328400,Lafayette College,Easton,1996,2120,1,1,3,2,NA,NA,NA,NA,6250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4585,0.5415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215062,00337800,University of Pennsylvania,Philadelphia,1996,11508,1,1,4,2,NA,NA,NA,NA,9341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5023,0.4977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215293,00337900,University of Pittsburgh-Pittsburgh Campus,Pittsburgh,1996,15260,1,1,4,2,NA,NA,NA,NA,6508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5252,0.4748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216339,00337100,Temple University,Philadelphia,1996,16506,1,1,4,2,NA,NA,NA,NA,7502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5643,0.4357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216597,00338800,Villanova University,Villanova,1996,6769,1,1,4,2,NA,NA,NA,NA,6737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5038,0.4962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216667,00338900,Washington & Jefferson College,Washington,1996,1117,1,1,3,2,NA,NA,NA,NA,5722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4637,0.5363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217156,00340100,Brown University,Providence,1996,5729,1,1,4,1,NA,NA,NA,NA,7607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217864,00342300,Citadel Military College of South Carolina,Charleston,1996,1967,1,1,4,5,NA,NA,NA,NA,5196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0117,0.9883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217882,00342500,Clemson University,Clemson,1996,12520,1,1,4,5,NA,NA,NA,NA,5896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4507,0.5493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218070,00343400,Furman University,Greenville,1996,2455,1,1,4,5,NA,NA,NA,NA,5375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5454,0.4546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218663,00344800,University of South Carolina-Columbia,Columbia,1996,14225,1,1,4,5,NA,NA,NA,NA,6083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5437,0.4563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218724,00345100,Coastal Carolina University,Conway,1996,3810,1,1,4,5,NA,NA,NA,NA,4376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5472,0.4528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220862,00350900,University of Memphis,Memphis,1996,14153,1,1,4,5,NA,NA,NA,NA,5569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5746,0.4254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220978,00351000,Middle Tennessee State University,Murfreesboro,1996,15880,1,1,4,5,NA,NA,NA,NA,4881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5457,0.4543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221759,00353000,The University of Tennessee-Knoxville,Knoxville,1996,18725,1,1,4,5,NA,NA,NA,NA,6297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4968,0.5032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221999,00353500,Vanderbilt University,Nashville,1996,5780,1,1,4,5,NA,NA,NA,NA,7298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4817,0.5183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223232,00354500,Baylor University,Waco,1996,10395,1,1,4,6,NA,NA,NA,NA,5699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5642,0.4358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225247,00357100,Hardin-Simmons University,Abilene,1996,1931,1,1,4,6,NA,NA,NA,NA,4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5111,0.4889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225511,00365200,University of Houston,Houston,1996,21522,1,1,4,6,NA,NA,NA,NA,6305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5223,0.4777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227216,00359400,University of North Texas,Denton,1996,18672,1,1,4,6,NA,NA,NA,NA,5424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5156,0.4844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227757,00360400,Rice University,Houston,1996,2640,1,1,4,6,NA,NA,NA,NA,8062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4553,0.5447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228246,00361300,Southern Methodist University,Dallas,1996,5214,1,1,4,6,NA,NA,NA,NA,6636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5334,0.4666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228459,00361500,Texas State University,San Marcos,1996,17677,1,1,4,6,NA,NA,NA,NA,4818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5436,0.4564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228723,00363200,Texas A & M University-College Station,College Station,1996,34298,1,1,4,6,NA,NA,NA,NA,6629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4639,0.5361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228778,00365800,The University of Texas at Austin,Austin,1996,34436,1,1,4,6,NA,NA,NA,NA,7087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4905,0.5095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228796,00366100,The University of Texas at El Paso,El Paso,1996,13159,1,1,4,6,NA,NA,NA,NA,4688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5356,0.4644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228875,00363600,Texas Christian University,Fort Worth,1996,5587,1,1,4,6,NA,NA,NA,NA,6237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5924,0.4076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229027,01011500,The University of Texas at San Antonio,San Antonio,1996,14326,1,1,4,6,NA,NA,NA,NA,5230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281,0.4719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229115,00364400,Texas Tech University,Lubbock,1996,20419,1,1,4,6,NA,NA,NA,NA,5647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4584,0.5416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230038,00367000,Brigham Young University,Provo,1996,28418,1,1,4,7,NA,NA,NA,NA,5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5254,0.4746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230728,00367700,Utah State University,Logan,1996,16703,1,1,4,7,NA,NA,NA,NA,5120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230764,00367500,University of Utah,Salt Lake City,1996,19979,1,1,4,7,NA,NA,NA,NA,6208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4641,0.5359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232557,02053000,Liberty University,Lynchburg,1996,6427,1,1,4,5,NA,NA,NA,NA,3707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4926,0.5074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
232982,00372800,Old Dominion University,Norfolk,1996,11216,1,1,4,5,NA,NA,NA,NA,5333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5497,0.4503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233374,00374400,University of Richmond,University of Richmond,1996,3245,1,1,4,5,NA,NA,NA,NA,7078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5205,0.4795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233921,00375400,Virginia Polytechnic Institute and State University,Blacksburg,1996,20512,1,1,4,5,NA,NA,NA,NA,6282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4105,0.5895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234076,00374500,University of Virginia-Main Campus,Charlottesville,1996,12017,1,1,4,5,NA,NA,NA,NA,7137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5316,0.4684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234085,00375300,Virginia Military Institute,Lexington,1996,1218,1,1,3,5,NA,NA,NA,NA,5557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235316,00377800,Gonzaga University,Spokane,1996,2822,1,1,4,8,NA,NA,NA,NA,4766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236939,00380000,Washington State University,Pullman,1996,16317,1,1,4,8,NA,NA,NA,NA,5600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4953,0.5047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236948,00379800,University of Washington-Seattle Campus,Seattle,1996,25017,1,3,4,8,NA,NA,NA,NA,6428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237525,00381500,Marshall University,Huntington,1996,10632,1,1,4,5,NA,NA,NA,NA,4709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5266,0.4734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238032,00382700,West Virginia University,Morgantown,1996,14897,1,1,4,5,NA,NA,NA,NA,5481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4725,0.5275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239105,00386300,Marquette University,Milwaukee,1996,7209,1,1,4,3,NA,NA,NA,NA,6180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5284,0.4716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240444,00389500,University of Wisconsin-Madison,Madison,1996,26644,1,1,4,3,NA,NA,NA,NA,6909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5223,0.4777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240727,00393200,University of Wyoming,Laramie,1996,8620,1,1,4,7,NA,NA,NA,NA,5226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5153,0.4847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243744,00130500,Stanford University,Stanford,1996,6351,1,1,4,8,NA,NA,NA,NA,10290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243780,00182500,Purdue University-Main Campus,West Lafayette,1996,29269,1,1,4,3,NA,NA,NA,NA,6828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4229,0.5771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100663,00105200,University of Alabama at Birmingham,Birmingham,1997,10181,1,2,4,5,NA,NA,NA,NA,6101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5557,0.4443,NA,NA,NA,NA,0.3319,NA,NA,NA,NA,NA,NA,NA,NA
100751,00105100,The University of Alabama,Tuscaloosa,1997,14287,1,1,4,5,NA,NA,NA,NA,5612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5208,0.4792,NA,NA,NA,NA,0.5735,NA,NA,NA,NA,NA,NA,NA,NA
100858,00100900,Auburn University,Auburn,1997,18171,1,1,4,5,NA,NA,NA,NA,5660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4786,0.5214,NA,NA,NA,NA,0.6505,NA,NA,NA,NA,NA,NA,NA,NA
102094,00105700,University of South Alabama,Mobile,1997,4825,1,2,4,5,NA,NA,NA,NA,5439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5637,0.4363,NA,NA,NA,NA,0.3072,NA,NA,NA,NA,NA,NA,NA,NA
102368,00104700,Troy University,Troy,1997,2650,1,2,4,5,NA,NA,NA,NA,4249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5936,0.4064,NA,NA,NA,NA,0.401,NA,NA,NA,NA,NA,NA,NA,NA
104151,00108100,Arizona State University Campus Immersion,Tempe,1997,32537,1,3,4,6,NA,NA,NA,NA,6566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5123,0.4877,NA,NA,NA,NA,0.4843,NA,NA,NA,NA,NA,NA,NA,NA
104179,00108300,University of Arizona,Tucson,1997,24769,1,1,4,6,NA,NA,NA,NA,6850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5156,0.4844,NA,NA,NA,NA,0.5166,NA,NA,NA,NA,NA,NA,NA,NA
106397,00110800,University of Arkansas,Fayetteville,1997,11483,1,1,4,5,NA,NA,NA,NA,5748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478,0.522,NA,NA,NA,NA,0.4186,NA,NA,NA,NA,NA,NA,NA,NA
106458,00109000,Arkansas State University,Jonesboro,1997,8983,1,3,4,5,NA,NA,NA,NA,4808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5602,0.4398,NA,NA,NA,NA,0.2827,NA,NA,NA,NA,NA,NA,NA,NA
110556,00114700,California State University-Fresno,Fresno,1997,14757,1,2,4,8,NA,NA,NA,NA,6783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5453,0.4547,NA,NA,NA,NA,0.4284,NA,NA,NA,NA,NA,NA,NA,NA
110565,00113700,California State University-Fullerton,Fullerton,1997,20743,1,1,4,8,NA,NA,NA,NA,6780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5712,0.4288,NA,NA,NA,NA,0.4028,NA,NA,NA,NA,NA,NA,NA,NA
110583,00113900,California State University-Long Beach,Long Beach,1997,22348,1,1,4,8,NA,NA,NA,NA,6761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5628,0.4372,NA,NA,NA,NA,0.2829,NA,NA,NA,NA,NA,NA,NA,NA
110635,00131200,University of California-Berkeley,Berkeley,1997,21618,1,1,4,8,NA,NA,NA,NA,8539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4957,0.5043,NA,NA,NA,NA,0.8053,NA,NA,NA,NA,NA,NA,NA,NA
110662,00131500,University of California-Los Angeles,Los Angeles,1997,23924,1,1,4,8,NA,NA,NA,NA,8271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5312,0.4688,NA,NA,NA,NA,0.7884,NA,NA,NA,NA,NA,NA,NA,NA
120883,00132900,University of the Pacific,Stockton,1997,1383,1,2,4,8,NA,NA,NA,NA,6064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5691,0.4309,NA,NA,NA,NA,0.6219,NA,NA,NA,NA,NA,NA,NA,NA
122409,00115100,San Diego State University,San Diego,1997,24899,1,1,4,8,NA,NA,NA,NA,6730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5513,0.4487,NA,NA,NA,NA,0.3562,NA,NA,NA,NA,NA,NA,NA,NA
122755,00115500,San Jose State University,San Jose,1997,21151,1,1,4,8,NA,NA,NA,NA,6717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5159,0.4841,NA,NA,NA,NA,0.3422,NA,NA,NA,NA,NA,NA,NA,NA
123800,00129400,Southwestern College,Chula Vista,1997,11336,1,1,2,8,NA,NA,NA,NA,6404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5385,0.4615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123961,00132800,University of Southern California,Los Angeles,1997,14782,1,1,4,8,NA,NA,NA,NA,8045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4821,0.5179,NA,NA,NA,NA,0.6861,NA,NA,NA,NA,NA,NA,NA,NA
126614,00137000,University of Colorado Boulder,Boulder,1997,21005,1,1,4,7,NA,NA,NA,NA,6753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4825,0.5175,NA,NA,NA,NA,0.6457,NA,NA,NA,NA,NA,NA,NA,NA
126775,00134800,Colorado School of Mines,Golden,1997,2421,1,1,4,7,NA,NA,NA,NA,7287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.76,NA,NA,NA,NA,0.5899,NA,NA,NA,NA,NA,NA,NA,NA
126818,00135000,Colorado State University-Fort Collins,Fort Collins,1997,18227,1,1,4,7,NA,NA,NA,NA,6768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5062,0.4938,NA,NA,NA,NA,0.5787,NA,NA,NA,NA,NA,NA,NA,NA
127060,00137100,University of Denver,Denver,1997,3598,1,1,4,7,NA,NA,NA,NA,6341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5748,0.4252,NA,NA,NA,NA,0.6746,NA,NA,NA,NA,NA,NA,NA,NA
127741,00134900,University of Northern Colorado,Greeley,1997,8736,1,1,4,7,NA,NA,NA,NA,5049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5886,0.4114,NA,NA,NA,NA,0.4118,NA,NA,NA,NA,NA,NA,NA,NA
128328,00136900,United States Air Force Academy,USAF Academy,1997,4096,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1626,0.8374,NA,NA,NA,NA,0.7914,NA,NA,NA,NA,NA,NA,NA,NA
129020,00141700,University of Connecticut,Storrs,1997,13204,1,1,4,1,NA,NA,NA,NA,7975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5198,0.4802,NA,NA,NA,NA,0.6098,NA,NA,NA,NA,NA,NA,NA,NA
130794,00142600,Yale University,New Haven,1997,5355,1,1,4,1,NA,NA,NA,NA,9162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4941,0.5059,NA,NA,NA,NA,0.9566,NA,NA,NA,NA,NA,NA,NA,NA
131469,00144400,George Washington University,Washington,1997,7058,1,1,4,2,NA,NA,NA,NA,7912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5429,0.4571,NA,NA,NA,NA,0.6768,NA,NA,NA,NA,NA,NA,NA,NA
131496,00144500,Georgetown University,Washington,1997,5883,1,1,4,2,NA,NA,NA,NA,7958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5317,0.4683,NA,NA,NA,NA,0.8941,NA,NA,NA,NA,NA,NA,NA,NA
132903,00395400,University of Central Florida,Orlando,1997,22850,1,1,4,5,NA,NA,NA,NA,5834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5419,0.4581,NA,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA
